service_id,date,exception_type
000906,20181122,1
000906,20181123,1
000906,20181126,1
000906,20181127,1
000906,20181128,1
000906,20181129,1
000906,20181130,1
000906,20181203,1
000906,20181204,1
000906,20181205,1
000906,20181206,1
000906,20181207,1
000907,20181103,1
000907,20181201,1
000907,20181208,1
000908,20181106,1
000908,20181107,1
000908,20181108,1
000908,20181109,1
000908,20181113,1
000908,20181114,1
000908,20181115,1
000909,20181102,1
000909,20181105,1
000909,20181106,1
000909,20181107,1
000909,20181108,1
000909,20181109,1
000909,20181111,1
000909,20181112,1
000909,20181113,1
000909,20181114,1
000909,20181115,1
000909,20181116,1
000909,20181117,1
000909,20181119,1
000909,20181120,1
000909,20181121,1
000909,20181122,1
000909,20181123,1
000909,20181124,1
000909,20181125,1
000909,20181126,1
000909,20181127,1
000909,20181128,1
000909,20181129,1
000909,20181130,1
000909,20181203,1
000909,20181204,1
000909,20181205,1
000909,20181206,1
000909,20181207,1
000910,20181110,1
000910,20181111,1
000910,20181115,1
000910,20181119,1
000910,20181120,1
000910,20181121,1
000910,20181122,1
000910,20181124,1
000911,20181114,1
000911,20181116,1
000912,20181102,1
000912,20181103,1
000912,20181104,1
000912,20181105,1
000912,20181106,1
000912,20181107,1
000912,20181108,1
000912,20181109,1
000912,20181110,1
000912,20181111,1
000912,20181117,1
000912,20181118,1
000912,20181119,1
000912,20181120,1
000912,20181121,1
000912,20181123,1
000912,20181124,1
000912,20181125,1
000912,20181126,1
000912,20181127,1
000912,20181128,1
000912,20181129,1
000912,20181130,1
000912,20181201,1
000912,20181202,1
000912,20181203,1
000912,20181204,1
000912,20181205,1
000912,20181206,1
000912,20181207,1
000912,20181208,1
000913,20181103,1
000913,20181104,1
000913,20181105,1
000913,20181106,1
000913,20181107,1
000913,20181108,1
000913,20181109,1
000913,20181110,1
000913,20181111,1
000913,20181112,1
000913,20181113,1
000913,20181114,1
000913,20181115,1
000913,20181116,1
000913,20181117,1
000913,20181118,1
000913,20181119,1
000913,20181120,1
000913,20181121,1
000913,20181122,1
000913,20181123,1
000913,20181126,1
000913,20181127,1
000913,20181128,1
000913,20181129,1
000913,20181130,1
000913,20181201,1
000913,20181202,1
000913,20181203,1
000913,20181204,1
000913,20181205,1
000913,20181206,1
000913,20181207,1
000913,20181208,1
000914,20181103,1
000914,20181104,1
000914,20181110,1
000914,20181111,1
000914,20181112,1
000914,20181113,1
000914,20181114,1
000914,20181115,1
000914,20181116,1
000914,20181117,1
000914,20181118,1
000914,20181201,1
000914,20181202,1
000914,20181208,1
000915,20181102,1
000915,20181103,1
000915,20181104,1
000915,20181105,1
000915,20181106,1
000915,20181107,1
000915,20181108,1
000915,20181109,1
000915,20181110,1
000915,20181111,1
000915,20181112,1
000915,20181113,1
000915,20181114,1
000915,20181115,1
000915,20181116,1
000915,20181118,1
000915,20181119,1
000915,20181120,1
000915,20181121,1
000915,20181122,1
000915,20181123,1
000915,20181126,1
000915,20181127,1
000915,20181128,1
000915,20181129,1
000915,20181130,1
000915,20181201,1
000915,20181202,1
000915,20181203,1
000915,20181204,1
000915,20181205,1
000915,20181206,1
000915,20181207,1
000915,20181208,1
000916,20181102,1
000916,20181105,1
000916,20181107,1
000916,20181108,1
000916,20181109,1
000916,20181112,1
000916,20181113,1
000916,20181114,1
000916,20181115,1
000916,20181116,1
000916,20181119,1
000916,20181120,1
000916,20181121,1
000916,20181122,1
000916,20181123,1
000916,20181124,1
000916,20181125,1
000916,20181126,1
000916,20181127,1
000916,20181128,1
000916,20181129,1
000916,20181130,1
000916,20181201,1
000916,20181202,1
000916,20181203,1
000916,20181204,1
000916,20181205,1
000916,20181206,1
000916,20181207,1
000916,20181208,1
000917,20181117,1
000917,20181201,1
000917,20181202,1
000917,20181208,1
000918,20181105,1
000918,20181108,1
000918,20181112,1
000918,20181113,1
000918,20181114,1
000918,20181115,1
000918,20181119,1
000918,20181120,1
000918,20181121,1
000918,20181122,1
000918,20181126,1
000918,20181127,1
000918,20181128,1
000918,20181129,1
000919,20181113,1
000919,20181114,1
000919,20181115,1
000919,20181116,1
000919,20181127,1
000919,20181128,1
000919,20181129,1
000919,20181130,1
000920,20181110,1
000920,20181111,1
000920,20181117,1
000920,20181118,1
000920,20181119,1
000920,20181120,1
000920,20181121,1
000920,20181122,1
000920,20181123,1
000921,20181102,1
000921,20181105,1
000921,20181113,1
000921,20181114,1
000921,20181115,1
000921,20181116,1
000921,20181117,1
000921,20181118,1
000921,20181119,1
000921,20181120,1
000921,20181121,1
000921,20181122,1
000921,20181123,1
000921,20181124,1
000921,20181125,1
000921,20181126,1
000921,20181127,1
000921,20181128,1
000921,20181129,1
000921,20181130,1
000921,20181201,1
000921,20181202,1
000921,20181203,1
000921,20181204,1
000921,20181205,1
000921,20181206,1
000921,20181207,1
000921,20181208,1
000922,20181102,1
000922,20181103,1
000922,20181105,1
000922,20181106,1
000922,20181107,1
000922,20181108,1
000922,20181109,1
000922,20181112,1
000922,20181113,1
000922,20181114,1
000922,20181115,1
000922,20181116,1
000922,20181117,1
000922,20181119,1
000922,20181120,1
000922,20181121,1
000922,20181122,1
000922,20181123,1
000922,20181124,1
000922,20181126,1
000922,20181127,1
000922,20181128,1
000922,20181129,1
000922,20181130,1
000922,20181203,1
000922,20181204,1
000922,20181205,1
000922,20181206,1
000922,20181207,1
000922,20181208,1
000923,20181113,1
000923,20181116,1
000924,20181128,1
000924,20181204,1
000924,20181205,1
000924,20181206,1
000924,20181207,1
000924,20181208,1
000925,20181103,1
000925,20181104,1
000925,20181105,1
000925,20181106,1
000925,20181107,1
000925,20181108,1
000925,20181109,1
000925,20181110,1
000925,20181111,1
000925,20181112,1
000925,20181113,1
000925,20181114,1
000925,20181115,1
000925,20181116,1
000925,20181119,1
000925,20181120,1
000925,20181121,1
000925,20181122,1
000925,20181123,1
000925,20181124,1
000925,20181125,1
000925,20181126,1
000925,20181127,1
000925,20181128,1
000925,20181129,1
000925,20181130,1
000925,20181201,1
000925,20181202,1
000925,20181203,1
000925,20181204,1
000925,20181205,1
000925,20181206,1
000925,20181207,1
000925,20181208,1
000926,20181106,1
000926,20181107,1
000926,20181108,1
000926,20181113,1
000926,20181114,1
000926,20181115,1
000926,20181116,1
000926,20181120,1
000926,20181121,1
000926,20181122,1
000926,20181123,1
000926,20181127,1
000926,20181128,1
000926,20181129,1
000926,20181130,1
000926,20181204,1
000926,20181205,1
000926,20181206,1
000926,20181207,1
000927,20181103,1
000927,20181104,1
000927,20181105,1
000927,20181106,1
000927,20181107,1
000927,20181108,1
000927,20181109,1
000927,20181112,1
000927,20181113,1
000927,20181114,1
000927,20181115,1
000927,20181116,1
000927,20181119,1
000927,20181120,1
000927,20181121,1
000927,20181122,1
000927,20181123,1
000927,20181126,1
000927,20181127,1
000927,20181128,1
000927,20181129,1
000927,20181130,1
000927,20181201,1
000927,20181202,1
000927,20181203,1
000927,20181204,1
000927,20181205,1
000927,20181206,1
000927,20181207,1
000927,20181208,1
000928,20181102,1
000928,20181105,1
000928,20181106,1
000928,20181107,1
000928,20181108,1
000928,20181109,1
000928,20181110,1
000928,20181111,1
000928,20181117,1
000928,20181118,1
000928,20181119,1
000928,20181120,1
000928,20181121,1
000928,20181122,1
000928,20181123,1
000928,20181124,1
000928,20181125,1
000928,20181126,1
000928,20181127,1
000928,20181128,1
000928,20181129,1
000928,20181130,1
000928,20181201,1
000928,20181202,1
000928,20181203,1
000928,20181204,1
000928,20181205,1
000928,20181206,1
000928,20181207,1
000928,20181208,1
000929,20181105,1
000929,20181106,1
000929,20181107,1
000929,20181108,1
000929,20181109,1
000929,20181112,1
000929,20181113,1
000929,20181114,1
000929,20181115,1
000929,20181116,1
000929,20181119,1
000929,20181120,1
000929,20181121,1
000929,20181122,1
000929,20181123,1
000929,20181126,1
000929,20181127,1
000929,20181128,1
000929,20181129,1
000929,20181130,1
000929,20181201,1
000929,20181202,1
000929,20181203,1
000929,20181204,1
000929,20181205,1
000929,20181206,1
000929,20181207,1
000929,20181208,1
000930,20181105,1
000930,20181106,1
000930,20181107,1
000930,20181108,1
000930,20181112,1
000930,20181113,1
000930,20181114,1
000930,20181115,1
000930,20181116,1
000930,20181117,1
000930,20181118,1
000930,20181119,1
000930,20181120,1
000930,20181121,1
000930,20181122,1
000930,20181123,1
000930,20181124,1
000930,20181125,1
000930,20181126,1
000930,20181127,1
000930,20181128,1
000930,20181129,1
000930,20181130,1
000930,20181201,1
000930,20181202,1
000930,20181203,1
000930,20181204,1
000930,20181205,1
000930,20181206,1
000930,20181207,1
000930,20181208,1
000931,20181106,1
000931,20181107,1
000931,20181108,1
000931,20181109,1
000931,20181112,1
000931,20181113,1
000931,20181114,1
000931,20181115,1
000931,20181116,1
000931,20181117,1
000931,20181118,1
000931,20181119,1
000931,20181120,1
000931,20181121,1
000931,20181122,1
000931,20181123,1
000931,20181124,1
000931,20181125,1
000931,20181126,1
000931,20181127,1
000931,20181128,1
000931,20181129,1
000931,20181130,1
000931,20181201,1
000931,20181202,1
000931,20181203,1
000931,20181204,1
000931,20181205,1
000931,20181206,1
000931,20181207,1
000931,20181208,1
000932,20181119,1
000932,20181120,1
000932,20181121,1
000932,20181122,1
000932,20181123,1
000932,20181124,1
000932,20181125,1
000933,20181106,1
000933,20181107,1
000933,20181108,1
000933,20181109,1
000933,20181127,1
000933,20181128,1
000933,20181129,1
000933,20181130,1
000934,20181102,1
000934,20181105,1
000934,20181107,1
000934,20181108,1
000934,20181112,1
000934,20181113,1
000934,20181114,1
000934,20181115,1
000934,20181116,1
000934,20181119,1
000934,20181120,1
000934,20181121,1
000934,20181122,1
000934,20181123,1
000934,20181126,1
000934,20181127,1
000934,20181128,1
000934,20181129,1
000934,20181130,1
000934,20181203,1
000934,20181204,1
000934,20181205,1
000934,20181206,1
000934,20181207,1
000935,20181102,1
000935,20181106,1
000935,20181107,1
000935,20181108,1
000935,20181109,1
000935,20181110,1
000935,20181111,1
000935,20181112,1
000935,20181113,1
000935,20181114,1
000935,20181115,1
000935,20181116,1
000935,20181119,1
000935,20181120,1
000935,20181121,1
000935,20181122,1
000935,20181123,1
000935,20181126,1
000935,20181127,1
000935,20181128,1
000935,20181129,1
000935,20181130,1
000935,20181203,1
000935,20181204,1
000935,20181205,1
000935,20181206,1
000935,20181207,1
000936,20181107,1
000936,20181108,1
000936,20181109,1
000936,20181112,1
000936,20181201,1
000936,20181202,1
000936,20181208,1
000937,20181105,1
000937,20181112,1
000937,20181113,1
000937,20181114,1
000937,20181115,1
000937,20181116,1
000937,20181119,1
000937,20181120,1
000937,20181121,1
000937,20181122,1
000937,20181123,1
000937,20181126,1
000937,20181127,1
000937,20181128,1
000937,20181129,1
000937,20181130,1
000937,20181201,1
000937,20181202,1
000937,20181203,1
000937,20181204,1
000937,20181205,1
000937,20181206,1
000937,20181207,1
000937,20181208,1
000938,20181110,1
000938,20181111,1
000938,20181112,1
000939,20181102,1
000939,20181103,1
000939,20181104,1
000939,20181112,1
000939,20181113,1
000939,20181114,1
000939,20181115,1
000939,20181116,1
000939,20181119,1
000939,20181120,1
000939,20181121,1
000939,20181122,1
000939,20181123,1
000939,20181126,1
000939,20181127,1
000939,20181128,1
000939,20181129,1
000939,20181130,1
000939,20181201,1
000939,20181202,1
000939,20181203,1
000939,20181204,1
000939,20181205,1
000939,20181206,1
000939,20181207,1
000939,20181208,1
000940,20181102,1
000940,20181103,1
000940,20181109,1
000940,20181110,1
000940,20181116,1
000940,20181117,1
000940,20181123,1
000940,20181124,1
000940,20181130,1
000940,20181201,1
000940,20181207,1
000941,20181105,1
000941,20181113,1
000941,20181114,1
000941,20181115,1
000941,20181116,1
000941,20181117,1
000941,20181118,1
000941,20181119,1
000941,20181120,1
000941,20181121,1
000941,20181122,1
000941,20181123,1
000941,20181124,1
000941,20181125,1
000941,20181126,1
000941,20181127,1
000941,20181128,1
000941,20181129,1
000941,20181130,1
000941,20181201,1
000941,20181202,1
000941,20181203,1
000941,20181204,1
000941,20181205,1
000941,20181206,1
000941,20181207,1
000941,20181208,1
000942,20181107,1
000942,20181108,1
000942,20181112,1
000942,20181113,1
000942,20181114,1
000942,20181115,1
000942,20181119,1
000942,20181120,1
000942,20181121,1
000942,20181122,1
000942,20181126,1
000942,20181127,1
000942,20181128,1
000942,20181129,1
000942,20181203,1
000942,20181204,1
000942,20181205,1
000942,20181206,1
000943,20181105,1
000943,20181106,1
000943,20181107,1
000943,20181108,1
000943,20181112,1
000943,20181113,1
000943,20181114,1
000943,20181115,1
000943,20181116,1
000943,20181119,1
000943,20181120,1
000943,20181121,1
000943,20181122,1
000943,20181123,1
000943,20181126,1
000943,20181127,1
000943,20181128,1
000943,20181129,1
000943,20181130,1
000943,20181205,1
000943,20181206,1
000943,20181207,1
000944,20181102,1
000944,20181103,1
000944,20181104,1
000944,20181105,1
000944,20181106,1
000944,20181107,1
000944,20181108,1
000944,20181109,1
000944,20181110,1
000944,20181111,1
000944,20181112,1
000944,20181113,1
000944,20181114,1
000944,20181115,1
000944,20181116,1
000944,20181117,1
000944,20181118,1
000944,20181124,1
000944,20181125,1
000944,20181201,1
000944,20181202,1
000944,20181203,1
000944,20181204,1
000944,20181205,1
000944,20181206,1
000944,20181207,1
000944,20181208,1
000945,20181102,1
000945,20181103,1
000945,20181104,1
000945,20181105,1
000945,20181106,1
000945,20181108,1
000945,20181109,1
000945,20181110,1
000945,20181111,1
000945,20181112,1
000945,20181113,1
000945,20181114,1
000945,20181115,1
000945,20181116,1
000945,20181119,1
000945,20181120,1
000945,20181121,1
000945,20181122,1
000945,20181123,1
000945,20181124,1
000945,20181125,1
000945,20181126,1
000945,20181127,1
000945,20181128,1
000945,20181129,1
000945,20181130,1
000945,20181201,1
000945,20181202,1
000945,20181203,1
000945,20181204,1
000945,20181205,1
000945,20181206,1
000945,20181207,1
000945,20181208,1
000946,20181102,1
000946,20181105,1
000946,20181106,1
000946,20181107,1
000946,20181108,1
000946,20181109,1
000946,20181113,1
000946,20181114,1
000946,20181115,1
000946,20181116,1
000947,20181102,1
000947,20181103,1
000947,20181104,1
000947,20181105,1
000947,20181106,1
000947,20181107,1
000947,20181108,1
000947,20181109,1
000947,20181110,1
000947,20181111,1
000947,20181112,1
000947,20181113,1
000947,20181114,1
000947,20181115,1
000947,20181116,1
000947,20181117,1
000947,20181118,1
000947,20181119,1
000947,20181120,1
000947,20181121,1
000947,20181122,1
000947,20181123,1
000947,20181124,1
000947,20181125,1
000947,20181128,1
000947,20181129,1
000947,20181130,1
000947,20181201,1
000947,20181202,1
000947,20181203,1
000947,20181204,1
000947,20181205,1
000947,20181206,1
000947,20181207,1
000947,20181208,1
000948,20181111,1
000948,20181201,1
000948,20181208,1
000949,20181102,1
000949,20181105,1
000949,20181106,1
000949,20181107,1
000949,20181108,1
000949,20181109,1
000949,20181112,1
000949,20181113,1
000949,20181114,1
000949,20181115,1
000949,20181116,1
000949,20181119,1
000949,20181120,1
000949,20181121,1
000949,20181122,1
000949,20181123,1
000949,20181126,1
000949,20181127,1
000949,20181128,1
000949,20181203,1
000949,20181204,1
000949,20181205,1
000949,20181206,1
000949,20181207,1
000950,20181105,1
000950,20181106,1
000950,20181107,1
000950,20181108,1
000950,20181109,1
000950,20181110,1
000950,20181111,1
000950,20181112,1
000950,20181113,1
000950,20181114,1
000950,20181115,1
000950,20181116,1
000950,20181117,1
000950,20181118,1
000950,20181119,1
000950,20181120,1
000950,20181121,1
000950,20181122,1
000950,20181123,1
000950,20181124,1
000950,20181125,1
000950,20181126,1
000950,20181127,1
000950,20181128,1
000950,20181129,1
000950,20181130,1
000950,20181201,1
000950,20181207,1
000951,20181102,1
000951,20181105,1
000951,20181106,1
000951,20181107,1
000951,20181108,1
000951,20181109,1
000951,20181112,1
000951,20181113,1
000951,20181114,1
000951,20181115,1
000951,20181116,1
000951,20181117,1
000951,20181119,1
000951,20181120,1
000951,20181121,1
000951,20181122,1
000951,20181123,1
000951,20181126,1
000951,20181127,1
000951,20181128,1
000951,20181129,1
000951,20181130,1
000951,20181201,1
000951,20181203,1
000951,20181204,1
000951,20181205,1
000951,20181206,1
000951,20181207,1
000952,20181203,1
000953,20181118,1
000953,20181119,1
000954,20181102,1
000954,20181103,1
000954,20181104,1
000954,20181105,1
000954,20181106,1
000954,20181107,1
000954,20181108,1
000954,20181112,1
000954,20181113,1
000954,20181114,1
000954,20181115,1
000954,20181116,1
000954,20181117,1
000954,20181118,1
000954,20181119,1
000954,20181120,1
000954,20181121,1
000954,20181122,1
000954,20181123,1
000954,20181124,1
000954,20181125,1
000954,20181126,1
000954,20181127,1
000954,20181128,1
000954,20181129,1
000954,20181130,1
000954,20181201,1
000954,20181202,1
000954,20181203,1
000954,20181204,1
000954,20181205,1
000954,20181206,1
000954,20181207,1
000954,20181208,1
000956,20181102,1
000956,20181109,1
000956,20181207,1
000957,20181105,1
000957,20181106,1
000957,20181107,1
000957,20181108,1
000957,20181109,1
000957,20181112,1
000957,20181119,1
000957,20181120,1
000957,20181121,1
000957,20181122,1
000957,20181123,1
000957,20181126,1
000957,20181127,1
000957,20181128,1
000957,20181129,1
000957,20181130,1
000957,20181203,1
000957,20181204,1
000957,20181205,1
000957,20181206,1
000957,20181207,1
000958,20181102,1
000958,20181105,1
000958,20181106,1
000958,20181107,1
000958,20181108,1
000958,20181109,1
000958,20181119,1
000958,20181120,1
000958,20181126,1
000958,20181127,1
000958,20181128,1
000958,20181129,1
000958,20181130,1
000958,20181203,1
000958,20181204,1
000958,20181205,1
000958,20181206,1
000958,20181207,1
000959,20181109,1
000959,20181111,1
000959,20181116,1
000959,20181118,1
000959,20181123,1
000959,20181125,1
000959,20181130,1
000959,20181202,1
000959,20181207,1
000960,20181121,1
000960,20181128,1
000961,20181121,1
000961,20181128,1
000961,20181205,1
000962,20181102,1
000962,20181103,1
000962,20181104,1
000962,20181110,1
000962,20181111,1
000962,20181117,1
000962,20181118,1
000962,20181119,1
000962,20181120,1
000962,20181121,1
000962,20181122,1
000962,20181123,1
000962,20181124,1
000962,20181125,1
000962,20181126,1
000962,20181127,1
000962,20181128,1
000962,20181129,1
000962,20181130,1
000962,20181201,1
000962,20181202,1
000962,20181203,1
000962,20181204,1
000962,20181205,1
000962,20181206,1
000962,20181207,1
000962,20181208,1
000963,20181130,1
000963,20181203,1
000963,20181204,1
000963,20181205,1
000963,20181206,1
000963,20181207,1
000964,20181104,1
000964,20181117,1
000964,20181118,1
000964,20181124,1
000964,20181125,1
000964,20181208,1
000965,20181104,1
000965,20181110,1
000965,20181111,1
000965,20181118,1
000965,20181124,1
000965,20181125,1
000965,20181202,1
000965,20181208,1
000966,20181103,1
000966,20181104,1
000966,20181110,1
000966,20181111,1
000966,20181119,1
000966,20181120,1
000966,20181121,1
000966,20181122,1
000966,20181123,1
000966,20181126,1
000966,20181127,1
000966,20181128,1
000966,20181129,1
000966,20181130,1
000966,20181203,1
000966,20181204,1
000966,20181205,1
000966,20181206,1
000966,20181207,1
000966,20181208,1
000967,20181105,1
000967,20181106,1
000967,20181107,1
000967,20181108,1
000967,20181109,1
000967,20181116,1
000967,20181119,1
000967,20181120,1
000967,20181121,1
000967,20181122,1
000967,20181123,1
000967,20181126,1
000967,20181127,1
000967,20181128,1
000967,20181129,1
000967,20181130,1
000967,20181203,1
000967,20181204,1
000967,20181205,1
000967,20181206,1
000967,20181207,1
000968,20181102,1
000968,20181103,1
000968,20181105,1
000968,20181106,1
000968,20181107,1
000968,20181108,1
000968,20181109,1
000968,20181111,1
000968,20181112,1
000968,20181113,1
000968,20181114,1
000968,20181115,1
000968,20181116,1
000968,20181117,1
000968,20181118,1
000968,20181119,1
000968,20181120,1
000968,20181121,1
000968,20181122,1
000968,20181123,1
000968,20181124,1
000968,20181126,1
000968,20181127,1
000968,20181128,1
000968,20181129,1
000968,20181130,1
000968,20181201,1
000968,20181203,1
000968,20181204,1
000968,20181205,1
000968,20181206,1
000968,20181207,1
000968,20181208,1
000969,20181105,1
000969,20181106,1
000969,20181107,1
000969,20181108,1
000969,20181109,1
000969,20181112,1
000969,20181113,1
000969,20181114,1
000969,20181115,1
000969,20181116,1
000969,20181119,1
000969,20181120,1
000969,20181121,1
000969,20181122,1
000969,20181123,1
000969,20181128,1
000969,20181129,1
000969,20181130,1
000969,20181203,1
000969,20181204,1
000969,20181205,1
000969,20181206,1
000969,20181207,1
000970,20181102,1
000970,20181104,1
000970,20181112,1
000970,20181113,1
000970,20181114,1
000970,20181115,1
000970,20181116,1
000970,20181117,1
000970,20181118,1
000970,20181124,1
000970,20181125,1
000970,20181126,1
000970,20181127,1
000970,20181130,1
000970,20181201,1
000970,20181202,1
000970,20181203,1
000970,20181204,1
000970,20181205,1
000970,20181206,1
000970,20181207,1
000970,20181208,1
000971,20181102,1
000971,20181112,1
000971,20181113,1
000971,20181114,1
000971,20181115,1
000971,20181116,1
000971,20181126,1
000971,20181127,1
000971,20181130,1
000971,20181203,1
000971,20181204,1
000971,20181205,1
000971,20181206,1
000971,20181207,1
000972,20181102,1
000972,20181105,1
000972,20181106,1
000972,20181107,1
000972,20181108,1
000972,20181109,1
000972,20181112,1
000972,20181113,1
000972,20181115,1
000972,20181116,1
000972,20181117,1
000972,20181118,1
000972,20181119,1
000972,20181120,1
000972,20181121,1
000972,20181122,1
000972,20181123,1
000972,20181126,1
000972,20181127,1
000972,20181128,1
000972,20181129,1
000972,20181130,1
000972,20181203,1
000972,20181204,1
000972,20181205,1
000972,20181206,1
000972,20181207,1
000973,20181102,1
000973,20181106,1
000973,20181109,1
000973,20181112,1
000973,20181113,1
000973,20181114,1
000973,20181115,1
000973,20181116,1
000973,20181119,1
000973,20181120,1
000973,20181121,1
000973,20181122,1
000973,20181123,1
000973,20181126,1
000973,20181127,1
000973,20181128,1
000973,20181129,1
000973,20181130,1
000973,20181203,1
000973,20181204,1
000973,20181205,1
000973,20181206,1
000973,20181207,1
000974,20181105,1
000974,20181203,1
000974,20181204,1
000974,20181205,1
000974,20181206,1
000974,20181207,1
000975,20181102,1
000975,20181103,1
000975,20181104,1
000975,20181106,1
000975,20181107,1
000975,20181108,1
000975,20181109,1
000975,20181110,1
000975,20181111,1
000975,20181112,1
000975,20181113,1
000975,20181114,1
000975,20181115,1
000975,20181116,1
000975,20181117,1
000975,20181118,1
000975,20181119,1
000975,20181120,1
000975,20181121,1
000975,20181122,1
000975,20181123,1
000975,20181124,1
000975,20181125,1
000975,20181126,1
000975,20181127,1
000975,20181128,1
000975,20181129,1
000975,20181130,1
000975,20181201,1
000975,20181202,1
000975,20181203,1
000975,20181204,1
000975,20181205,1
000975,20181206,1
000975,20181207,1
000975,20181208,1
000976,20181102,1
000976,20181105,1
000976,20181106,1
000976,20181108,1
000976,20181109,1
000976,20181112,1
000976,20181113,1
000976,20181115,1
000976,20181116,1
000976,20181119,1
000976,20181120,1
000976,20181122,1
000976,20181123,1
000976,20181126,1
000976,20181127,1
000976,20181129,1
000976,20181130,1
000976,20181203,1
000976,20181204,1
000976,20181205,1
000976,20181206,1
000976,20181207,1
000977,20181102,1
000977,20181103,1
000977,20181104,1
000977,20181130,1
000977,20181201,1
000977,20181202,1
000977,20181203,1
000977,20181204,1
000977,20181205,1
000977,20181206,1
000977,20181207,1
000977,20181208,1
000978,20181105,1
000978,20181108,1
000978,20181112,1
000978,20181113,1
000978,20181114,1
000978,20181115,1
000978,20181116,1
000978,20181119,1
000978,20181120,1
000978,20181121,1
000978,20181122,1
000978,20181123,1
000978,20181126,1
000978,20181127,1
000978,20181128,1
000978,20181129,1
000978,20181130,1
000978,20181203,1
000978,20181204,1
000978,20181205,1
000978,20181206,1
000978,20181207,1
000979,20181102,1
000979,20181105,1
000979,20181108,1
000979,20181112,1
000979,20181113,1
000979,20181114,1
000979,20181115,1
000979,20181116,1
000979,20181119,1
000979,20181120,1
000979,20181121,1
000979,20181122,1
000979,20181123,1
000979,20181126,1
000979,20181127,1
000979,20181128,1
000979,20181129,1
000979,20181130,1
000979,20181203,1
000979,20181204,1
000979,20181205,1
000979,20181206,1
000979,20181207,1
000980,20181102,1
000980,20181103,1
000980,20181104,1
000980,20181105,1
000980,20181108,1
000980,20181110,1
000980,20181111,1
000980,20181112,1
000980,20181113,1
000980,20181114,1
000980,20181115,1
000980,20181116,1
000980,20181117,1
000980,20181118,1
000980,20181119,1
000980,20181120,1
000980,20181121,1
000980,20181122,1
000980,20181123,1
000980,20181124,1
000980,20181125,1
000980,20181126,1
000980,20181127,1
000980,20181128,1
000980,20181129,1
000980,20181130,1
000980,20181201,1
000980,20181202,1
000980,20181203,1
000980,20181204,1
000980,20181205,1
000980,20181206,1
000980,20181207,1
000980,20181208,1
000981,20181102,1
000981,20181105,1
000981,20181106,1
000981,20181107,1
000981,20181108,1
000981,20181109,1
000981,20181112,1
000981,20181113,1
000981,20181114,1
000981,20181115,1
000981,20181116,1
000981,20181119,1
000981,20181120,1
000981,20181121,1
000981,20181122,1
000981,20181123,1
000981,20181126,1
000981,20181127,1
000981,20181128,1
000981,20181129,1
000981,20181130,1
000981,20181205,1
000981,20181206,1
000981,20181207,1
000982,20181113,1
000982,20181114,1
000982,20181115,1
000982,20181116,1
000982,20181117,1
000982,20181201,1
000983,20181118,1
000983,20181119,1
000983,20181120,1
000983,20181121,1
000983,20181122,1
000983,20181123,1
000984,20181102,1
000984,20181105,1
000984,20181106,1
000984,20181107,1
000984,20181108,1
000984,20181109,1
000984,20181112,1
000984,20181113,1
000984,20181114,1
000984,20181115,1
000984,20181116,1
000984,20181119,1
000984,20181120,1
000984,20181121,1
000984,20181122,1
000984,20181123,1
000984,20181124,1
000984,20181126,1
000984,20181127,1
000984,20181128,1
000984,20181129,1
000984,20181130,1
000984,20181203,1
000984,20181204,1
000984,20181205,1
000984,20181206,1
000984,20181207,1
000985,20181103,1
000985,20181110,1
000985,20181111,1
000985,20181117,1
000985,20181201,1
000985,20181202,1
000985,20181208,1
000986,20181104,1
000986,20181111,1
000986,20181117,1
000986,20181118,1
000987,20181109,1
000987,20181112,1
000987,20181201,1
000987,20181202,1
000987,20181208,1
000988,20181102,1
000988,20181114,1
000988,20181115,1
000988,20181116,1
000990,20181106,1
000990,20181107,1
000990,20181108,1
000990,20181109,1
000990,20181110,1
000990,20181120,1
000990,20181121,1
000990,20181122,1
000990,20181123,1
000990,20181124,1
000990,20181204,1
000990,20181205,1
000990,20181206,1
000990,20181207,1
000990,20181208,1
000991,20181109,1
000991,20181110,1
000991,20181111,1
000991,20181112,1
000991,20181113,1
000991,20181114,1
000991,20181115,1
000991,20181116,1
000991,20181117,1
000991,20181118,1
000991,20181119,1
000991,20181120,1
000991,20181121,1
000991,20181122,1
000991,20181123,1
000991,20181124,1
000991,20181125,1
000991,20181126,1
000991,20181127,1
000991,20181128,1
000991,20181129,1
000991,20181130,1
000991,20181201,1
000991,20181202,1
000991,20181203,1
000991,20181204,1
000991,20181205,1
000991,20181206,1
000991,20181207,1
000991,20181208,1
000992,20181103,1
000992,20181104,1
000992,20181105,1
000992,20181106,1
000992,20181107,1
000992,20181108,1
000992,20181109,1
000992,20181110,1
000992,20181111,1
000992,20181115,1
000992,20181116,1
000992,20181117,1
000992,20181118,1
000992,20181119,1
000992,20181120,1
000992,20181121,1
000992,20181122,1
000992,20181123,1
000992,20181124,1
000992,20181125,1
000992,20181126,1
000992,20181127,1
000992,20181128,1
000992,20181129,1
000992,20181130,1
000992,20181201,1
000992,20181202,1
000992,20181203,1
000992,20181204,1
000992,20181205,1
000992,20181206,1
000992,20181207,1
000992,20181208,1
000993,20181103,1
000993,20181104,1
000993,20181105,1
000993,20181106,1
000993,20181107,1
000993,20181108,1
000993,20181109,1
000993,20181110,1
000993,20181111,1
000993,20181115,1
000993,20181116,1
000993,20181117,1
000993,20181118,1
